country_iso3,year,BALANCE_COURANTE,CRDE,CROISSANCE_PIB,DETO,DETTE_PUBLIQUE,EMAG,EMIN,EMSE,EVNA,EXPO,EXPORT_MARCHANDISES_USD,FBCF,IDEE,IMPO,INFLATION_CPI,LFPRF,OUVERTURE_COM,POP_ACTIVE_TOTALE,RETO,SOBG,SOPR,TAAC,TACH,TAUX_EMPLOI_15P,TCER,UNFE,VAAG,VAIN,VASE,WSWF
PRT,2006,-10.2302140524554,0.18033244147767,1.62503532956156,45.166740246024,73.7,6.46957813701059,31.303843645822,62.2265585226258,78.419512195122,30.3574044411002,44750000000.0,22.5328535552248,6.41633004151996,38.1896486771007,3.1076654587105,55.517,68.5470531182009,5497103.0,41.102601701908,-4.0641385441151,-1.5687651305348,73.615,7.649,57.301,102.998106264832,8.905,2.25313751520814,21.1476529637361,62.894552522885,82.7388119372192
PRT,2007,-9.65792414363098,0.196304384487306,2.50657937751231,44.558211204023,72.7,6.42664351997806,31.2165427324917,62.3568137475302,78.3219512195122,31.1941845713373,52482000000.0,22.5096224343179,2.50093088549298,38.7519330104618,2.45396528138746,55.919,69.9461175817991,5529578.0,41.649449463596,-2.9087617404267,-0.31852390971562,73.86,7.965,57.226,103.93862908419,9.491,1.99815593954667,21.153352846176,63.501585543125,82.872358585116
PRT,2008,-11.8598002235991,0.144191279853498,0.319247344434558,45.485492130776,75.6,6.19481427381208,29.785179859124,64.0200254109143,78.5243902439025,31.2610790783868,57137000000.0,22.8522358901842,2.96892594201258,40.8146638437736,2.58850657657956,55.787,72.0757429221604,5531613.0,41.674770020346,-3.8107221104304,-1.0861932433943,73.946,7.553,57.319,103.958958252661,8.751,1.96377185231981,20.3862797641316,64.7713259125775,83.2591617453588
PRT,2009,-10.3235445210729,0.0953308592370666,-3.12207827545093,50.257484330151,87.8,6.20325482152001,28.546738387961,65.250006790519,78.7268292682927,27.2937427180784,44211000000.0,21.2015952644164,2.35133912553896,34.1989508086976,-0.835530021504157,55.59,61.4926935267759,5483627.0,40.383242169351,-9.8742421608002,-7.1592985836566,73.427,9.432,55.522,103.03778379016,10.092,1.95062621184125,19.857190463856,66.787257798424,83.5471773983175
PRT,2010,-10.2611634070617,0.0459100367184907,1.73762453640036,51.887163600214,100.1,6.05437050776722,27.9309522798745,66.0146772123583,79.0268292682927,30.0275851235273,49406000000.0,20.648039322463,3.77376819569615,37.6616550692709,1.40257289895372,55.835,67.6892401927983,5488106.0,40.468791351515,-11.418372248699,-8.7051374288059,73.678,10.771,54.609,100.0,11.864,1.94034870976094,19.9335310982463,65.9900107723019,84.1453568354927
PRT,2011,-6.11854777822697,-0.147084878575482,-1.71352745905065,50.027546834439,114.0,5.45887020198126,27.351175733097,67.1899540649217,80.4707317073171,34.4115130933228,59617000000.0,18.4841132585209,4.23648756430888,38.5960625767303,3.6530110043073,54.621,73.0075756700531,5423705.0,42.300594551092,-7.7269522833473,-3.8982747145922,73.635,12.715,52.784,100.807810432356,13.121,1.8384390598893,19.3319728029358,66.2727108617798,85.5639524386784
PRT,2012,-1.52721549957903,-0.405421787747567,-4.05090267621935,48.834000736923,128.6,5.85063645460905,25.5796947360033,68.5696688093876,80.3731707317073,37.7235057219779,58090000000.0,15.8781657037328,7.21535195239496,38.2176009968034,2.77333854051576,54.674,75.9411067187813,5377544.0,42.631567705221,-6.2024330317013,-1.9222303565887,73.382,15.509,50.803,99.2759158897017,15.491,1.92004687349348,19.0867583864245,66.391814938701,85.2752116722623
PRT,2013,1.53973827822347,-0.548815210952228,-0.984106574148328,49.956859680001,130.8,5.49731675573142,23.9550808047337,70.5476024395349,80.7219512195122,39.5639503324812,62823000000.0,14.8309176782448,6.43654323197598,38.466555354947,0.274416666666663,54.157,78.0305056874282,5281205.0,44.743279062736,-5.2135806172646,-1.0303868859989,73.008,16.237,49.638,99.3281988949953,16.446,2.04188706497902,18.8830973772949,66.8740172770633,85.3594804249861
PRT,2014,0.315317528197345,-0.539190466792077,0.741391420706506,51.659617429986,132.5,4.55888760342955,23.8601892254413,71.5809231711292,81.1219512195122,40.1850905816292,63832000000.0,15.1107479627964,5.43851031792652,40.0355784904498,-0.278153367467428,53.777,80.220669072079,5223582.0,44.343575080289,-7.3160423496968,-2.9554607573565,73.22,13.88,50.619,98.4703948308164,14.271,1.97659101484386,18.9850440099134,66.307724667619,86.876687073452
PRT,2015,0.508297093307309,-0.414141101993213,1.58979803702681,48.215054580289,131.0,3.95165683044813,24.1974485866272,71.8508726458503,81.1243902439025,40.6876664090066,55047000000.0,15.6540732098538,0.63522205292535,39.9470092176377,0.48793862390472,53.7,80.6346756266443,5197927.0,43.843190856256,-4.3718637240332,-0.071472850608107,73.388,12.405,51.291,95.1556710328772,12.669,1.97541250129625,19.5938498258589,65.4357541364739,87.6282261908201
