cible,horizon,bloc,comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,motif
DETTE_PUBLIQUE,1,finale,benchlearning_vs_random_walk,4,20.388704718660765,19.714410156739078,2.2433234274174554,2.125,-19.714410156739078,,,evalue,0.2942093032995782,0.03237118942882331,True,
DETTE_PUBLIQUE,1,finale,benchlearning_vs_modele_national,4,20.388704718660765,19.714410156739078,4.246362902425523,3.563899193435251,-19.714410156739078,,,evalue,0.2942093032995782,0.06127507795707826,True,
DETTE_PUBLIQUE,2,interne,benchlearning_vs_random_walk,7,19.300111158382663,18.9392289040133,5.130998232034666,3.3000000000000003,-18.9392289040133,,,evalue,0.3138958599179337,0.08345025005632589,True,
DETTE_PUBLIQUE,2,interne,benchlearning_vs_modele_national,7,19.300111158382663,18.9392289040133,9.328645846929852,8.579387880205996,-18.9392289040133,,,evalue,0.3138958599179337,0.15172054119077363,True,
DETTE_PUBLIQUE,2,finale,benchlearning_vs_random_walk,4,18.415238335084354,18.03234016361347,4.940394721072401,3.575000000000003,-18.03234016361347,,,evalue,0.26573215490742214,0.07128996711504187,True,
DETTE_PUBLIQUE,2,finale,benchlearning_vs_modele_national,4,18.415238335084354,18.03234016361347,9.944051128381027,9.21584590901614,-18.03234016361347,,,evalue,0.26573215490742214,0.1434928012753395,True,
DETTE_PUBLIQUE,3,interne,benchlearning_vs_random_walk,5,21.63321835934611,21.251275487289025,5.62049819855856,3.78,-21.251275487289025,,,evalue,0.3451374977560005,0.08966972237649268,True,
DETTE_PUBLIQUE,3,interne,benchlearning_vs_modele_national,5,21.63321835934611,21.251275487289025,13.945718725829856,13.77534678951837,-21.251275487289025,,,evalue,0.3451374977560005,0.22249072632147188,True,
DETTE_PUBLIQUE,3,finale,benchlearning_vs_random_walk,4,19.503683762201323,17.683095459604893,7.374957626996922,6.300000000000004,-17.683095459604893,,,evalue,0.28143843812700325,0.10642074497831057,True,
DETTE_PUBLIQUE,3,finale,benchlearning_vs_modele_national,4,19.503683762201323,17.683095459604893,21.94934033961377,19.66021566697711,-17.683095459604893,,,evalue,0.28143843812700325,0.31672929782992454,True,
DETTE_PUBLIQUE,4,interne,benchlearning_vs_random_walk,5,22.45796737181347,21.97289110624173,6.703879473856911,5.38,-21.97289110624173,,,evalue,0.3582955866594364,0.10695404393517727,True,
