cible,mediane,moyenne,borne_basse_68,borne_haute_68,borne_basse_95,borne_haute_95,scenario,horizon,distribution,annee_projetee,horizon_teste_backtest,n_tirages
SOBG,-3.961677177467209,-3.9947087363699794,-9.163179484091618,1.0964095418895494,-14.136372377745204,6.233879876674162,tendance_nationale_seule,7,gaussienne,2031,False,10000
DETTE_PUBLIQUE,57.61101554342133,57.60364613577719,44.9731340535953,70.33392406229882,32.5531274433043,82.5368099622924,tendance_nationale_seule,7,gaussienne,2031,False,10000
BALANCE_COURANTE,-1.069714009135696,-0.9109874198502459,-8.661025792264127,7.029731679228463,-15.96981790022183,14.577221172180792,tendance_nationale_seule,7,gaussienne,2031,False,10000
TACH,11.481077298830506,11.491024663061037,9.292895905112823,13.679290843978851,7.200372110660417,15.826438792573027,tendance_nationale_seule,7,gaussienne,2031,False,10000
FBCF,29.4778008143836,29.453602268347655,23.751860968377542,35.19427399462545,18.143934333546714,40.39819208641484,tendance_nationale_seule,7,gaussienne,2031,False,10000
CROISSANCE_PIB,4.546349001275658,4.2379851409698395,1.195517094293343,5.315537749228046,-1.2092742813559068,14.804988250128538,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
INFLATION_CPI,18.575936197893974,17.94366020268321,16.153769585048646,19.366064429382185,12.912292374376463,20.00497410716254,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
SOBG,-3.1747556952731775,-3.3828746429248944,-4.549286374123334,-0.7460457361551396,-7.5892912930862035,-0.30952074474175983,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
DETTE_PUBLIQUE,56.53247902947328,57.03593129025761,53.991180702193766,64.05031204145486,45.01547723265722,64.77450791679232,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
BALANCE_COURANTE,0.6430367952020108,1.0497943929890097,-2.5162193605105703,5.581266741245568,-3.0523982752659,5.861432847641594,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
TACH,11.71910316664155,11.715532715846427,10.94928850297693,12.302693045802217,9.460526676032458,13.30995813444146,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
FBCF,28.470050970978434,28.342928735286666,26.253005226378214,30.477071660179195,23.39325587231784,31.513103635431577,tendance_nationale_seule,7,bootstrap_empirique,2031,False,10000
CROISSANCE_PIB,3.262397295370718,3.1868009591453643,-6.092032194749887,12.490625184705946,-15.253232922884372,21.090108919081793,tendance_nationale_seule,8,gaussienne,2032,False,10000
INFLATION_CPI,1.868298778419018,1.9039842585686864,-3.565475332389298,7.361207147229229,-8.694443559283913,12.677718890998745,tendance_nationale_seule,8,gaussienne,2032,False,10000
SOBG,-3.291457178740023,-3.3267694005586623,-8.852097043855158,2.1158649745240803,-14.168663879966749,7.608051782375173,tendance_nationale_seule,8,gaussienne,2032,False,10000
DETTE_PUBLIQUE,52.61276121372639,52.604882985569866,39.102297605274615,66.21412253969983,25.82475204036705,79.25955630189142,tendance_nationale_seule,8,gaussienne,2032,False,10000
BALANCE_COURANTE,-3.3125816822721585,-3.1428958207643505,-11.42803534188546,5.346089971625566,-19.24146276449547,13.41469563245524,tendance_nationale_seule,8,gaussienne,2032,False,10000
TACH,9.439268466869283,9.449902646541315,7.100004159610695,11.789257595129525,4.863002127464103,14.084655304373497,tendance_nationale_seule,8,gaussienne,2032,False,10000
FBCF,31.61021587776402,31.58434654389986,25.488928700326365,37.72138276380604,19.493802952411762,43.28460521189471,tendance_nationale_seule,8,gaussienne,2032,False,10000
CROISSANCE_PIB,4.533207418175673,4.224843557869854,1.1823755111933578,5.3023961661280605,-1.222415864455892,14.791846667028553,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
INFLATION_CPI,2.3585918562720076,1.7263158610612412,-0.0635747565733209,3.1487200877602195,-3.305051967245504,3.787629765540572,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
SOBG,-2.5044269431271715,-2.712545890778888,-3.878957621977327,-0.07571698400913363,-6.918962540940198,0.3608080074042461,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
DETTE_PUBLIQUE,51.52565454752394,52.029106808308256,48.98435622024443,59.04348755950552,40.00865275070788,59.76768343484298,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
BALANCE_COURANTE,-1.5878704702399418,-1.1811128724529427,-4.747126625952522,3.3503594758036157,-5.283305540707852,3.6305255821996414,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
TACH,9.675688948332061,9.672118497536937,8.90587428466744,10.259278827492727,7.417112457722968,11.26654391613197,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
FBCF,30.603476761731073,30.476354526039305,28.386431017130853,32.61049745093183,25.52668166307048,33.646529426184216,tendance_nationale_seule,8,bootstrap_empirique,2032,False,10000
CROISSANCE_PIB,3.110906930531053,3.030724907564349,-6.810963859362504,12.898920708856702,-16.527884597375046,22.02005060377758,tendance_nationale_seule,9,gaussienne,2033,False,10000
INFLATION_CPI,3.3092589587064962,3.3471091262120876,-2.4541288230762026,9.135368092739553,-7.894221143667497,14.774380352155559,tendance_nationale_seule,9,gaussienne,2033,False,10000
SOBG,-3.9255018698447888,-3.9629561371048645,-9.823451104383512,1.8098293741051565,-15.462521798052535,7.6351731771673705,tendance_nationale_seule,9,gaussienne,2033,False,10000
DETTE_PUBLIQUE,54.77654107986807,54.76818495703825,40.44653042810259,69.20296332031448,26.36356666841332,83.03973533546288,tendance_nationale_seule,9,gaussienne,2033,False,10000
BALANCE_COURANTE,-3.4741787085181857,-3.2941996735027,-12.081917181194804,5.709729455290082,-20.369308453449502,14.267778121529291,tendance_nationale_seule,9,gaussienne,2033,False,10000
TACH,9.431052013986513,9.442331264824185,6.9498875320112115,11.923591886447731,4.577188572322793,14.358228815037451,tendance_nationale_seule,9,gaussienne,2033,False,10000
FBCF,28.188432212574906,28.160993640474715,21.695826703440257,34.67030353169938,15.337035597815534,40.57099200913845,tendance_nationale_seule,9,gaussienne,2033,False,10000
CROISSANCE_PIB,4.378206162441745,4.069842302135927,1.0273742554594296,5.147394910394133,-1.3774171201898202,14.636845411294624,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
INFLATION_CPI,3.8007393638382525,3.1684633686274863,1.3785727509929238,4.590867595326464,-1.8629044596792594,5.2297772731068175,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
SOBG,-3.138369490787835,-3.3464884384395517,-4.512900169637991,-0.7096595316697969,-7.552905088600861,-0.27313454025641715,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
DETTE_PUBLIQUE,53.68138515068978,54.184837411474085,51.140086823410265,61.19921816267136,42.16438335387372,61.923414038008815,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
BALANCE_COURANTE,-1.7382340359856467,-1.331476438198648,-4.897490191698227,3.1999959100579107,-5.433669106453557,3.4801620164539364,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
TACH,9.665964683626177,9.662394232831055,8.896150019961556,10.249554562786843,7.407388193017084,11.256819651426087,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
FBCF,27.18264239244411,27.05552015675234,24.96559664784389,29.18966308164487,22.105847293783516,30.22569505689725,tendance_nationale_seule,9,bootstrap_empirique,2033,False,10000
CROISSANCE_PIB,3.0678108546357628,2.9832915813108523,-7.390759260683423,13.385283290842256,-17.63329305249806,22.999798391576338,tendance_nationale_seule,10,gaussienne,2034,False,10000
INFLATION_CPI,-3.264683478162044,-3.224785898449857,-9.339827621234985,2.8765747752565147,-15.074188426121458,8.820615606378812,tendance_nationale_seule,10,gaussienne,2034,False,10000
SOBG,-4.320468724942984,-4.359948989154499,-10.537453093339337,1.7251012305265498,-16.481555519572584,7.865552754267861,tendance_nationale_seule,10,gaussienne,2034,False,10000
DETTE_PUBLIQUE,51.09354248207917,51.084734355229045,35.98838496406154,66.30032673778582,21.143637735319448,80.88556508190145,tendance_nationale_seule,10,gaussienne,2034,False,10000
BALANCE_COURANTE,-3.6504718327782775,-3.46075727220224,-12.723824858350675,6.030217373704656,-21.459502285459152,15.051192744332035,tendance_nationale_seule,10,gaussienne,2034,False,10000
TACH,9.454719750831398,9.4666091251472,6.839342746646817,12.082087469419083,4.33829844180434,14.648420126052496,tendance_nationale_seule,10,gaussienne,2034,False,10000
FBCF,28.04391682310203,28.01499402857558,21.200109703827824,34.87640911261986,14.497355350829658,41.09628089655939,tendance_nationale_seule,10,gaussienne,2034,False,10000
CROISSANCE_PIB,4.331789403375608,4.02342554306979,0.9809574963932928,5.100978151327996,-1.423833879255957,14.590428652228487,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
INFLATION_CPI,-2.7720800709685265,-3.404356066179293,-5.194246683813855,-1.981951839480315,-8.435723894486038,-1.343042161699962,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
SOBG,-3.5332397362145844,-3.741358683866301,-4.90777041506474,-1.1045297770965465,-7.947775334027611,-0.6680047856831668,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
DETTE_PUBLIQUE,49.99077337068972,50.49422563147404,47.44947504341021,57.5086063826713,38.47377157387366,58.23280225800876,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
BALANCE_COURANTE,-1.9039022891355026,-1.4971446913485038,-5.063158444848083,3.034327656908055,-5.599337359603414,3.3144937633040805,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
TACH,9.68820629659066,9.684635845795535,8.91839163292604,10.271796175751327,7.429629805981568,11.27906126439057,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
FBCF,27.039024869359377,26.91190263366761,24.821979124759157,29.046045558560138,21.962229770698784,30.08207753381252,tendance_nationale_seule,10,bootstrap_empirique,2034,False,10000
