cible,horizon,modele,bloc,baseline_comparaison,n_previsions,rmse_modele,mae_modele,rmse_baseline,mae_baseline,biais_moyen_modele,gain_rmse_vs_baseline_pct,seuil_gain_atteint,statut,dm_pvalue_hln,dm_statut,rmse_relative_modele,rmse_relative_baseline,derive_systematique,famille,verdict
FBCF,2,panel_leave_one_country_out,finale,random_walk,4,2.0839722422086595,1.7472981778886387,0.7849958274408018,0.6661881870716257,0.1229170586286878,,,evalue,,non_calcule,0.0798156815206299,0.0300651686663708,False,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,3,elasticnet,interne,random_walk,10,1.4305762210190744,1.1868530456146325,1.9413519393195091,1.6074887083716594,-0.3203023696705287,,,evalue,0.3873248913484655,calcule,0.0513929009881565,0.0697423223835921,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
FBCF,3,elasticnet,finale,random_walk,4,1.608634959890644,1.4936901853009816,1.0185717889796375,0.8668980366494505,1.4936901853009816,,,evalue,,non_calcule,0.0616103674708769,0.039011076956061,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,3,panel_avec_effets_fixes,interne,random_walk,10,1.392883752223488,1.0674946227568725,1.9413519393195091,1.6074887083716594,0.0132239913183838,,,evalue,0.0739891717832283,calcule,0.0500388135314037,0.0697423223835921,False,niveau_ratio,"RMSE relative < baseline, pas de derive systematique, DM significatif : resultat le plus solide obtenu a ce stade"
FBCF,3,panel_avec_effets_fixes,finale,random_walk,4,0.5681420619583294,0.4193796280096258,1.0185717889796375,0.8668980366494505,0.3200853840589079,,,evalue,,non_calcule,0.0217597168317751,0.039011076956061,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,3,panel_leave_one_country_out,interne,random_walk,10,1.681789661652804,1.469045789062394,1.9413519393195091,1.6074887083716594,-0.8458437800092916,,,evalue,0.5795022771673237,calcule,0.0604176473048446,0.0697423223835921,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,3,panel_leave_one_country_out,finale,random_walk,4,0.7969857264554168,0.5674480344508481,1.0185717889796375,0.8668980366494505,-0.3990468585324702,,,evalue,,non_calcule,0.0305243791787915,0.039011076956061,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,4,elasticnet,interne,random_walk,8,0.9100356792531948,0.664808399410298,1.6650208497052177,1.410675486217913,0.3207298384701755,,,evalue,0.0,calcule,0.0331822419960318,0.0607109435628901,False,niveau_ratio,"RMSE relative < baseline, pas de derive systematique, DM significatif : resultat le plus solide obtenu a ce stade"
FBCF,4,elasticnet,finale,random_walk,4,1.2390409321397675,1.0679427541586417,1.5403958353813836,1.3599246503231006,1.0679427541586417,,,evalue,,non_calcule,0.047454996965737,0.0589968239126838,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,4,panel_avec_effets_fixes,interne,random_walk,8,1.0396283374118385,0.7502998003985573,1.6650208497052177,1.410675486217913,0.3515724304793526,,,evalue,0.0223118069910179,calcule,0.0379075236986767,0.0607109435628901,False,niveau_ratio,"RMSE relative < baseline, pas de derive systematique, DM significatif : resultat le plus solide obtenu a ce stade"
FBCF,4,panel_avec_effets_fixes,finale,random_walk,4,1.272087399484372,1.1716904774354706,1.5403958353813836,1.3599246503231006,0.6586294031907691,,,evalue,,non_calcule,0.0487206694442549,0.0589968239126838,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,4,panel_leave_one_country_out,interne,random_walk,8,1.4992012299143522,1.4195303176293217,1.6650208497052177,1.410675486217913,-0.7099467945780114,,,evalue,0.6067565939544339,calcule,0.0546647336427408,0.0607109435628901,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
FBCF,4,panel_leave_one_country_out,finale,random_walk,4,1.509330409230555,1.080802274940483,1.5403958353813836,1.3599246503231006,-0.4494251040260231,,,evalue,,non_calcule,0.0578070248790223,0.0589968239126838,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
FBCF,5,elasticnet,interne,random_walk,6,1.1570669685085275,1.003917171301956,1.2875205763162814,0.9493181662874004,0.8502914027808934,,,evalue,,non_calcule,0.0423405432028456,0.0471142311290259,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,5,elasticnet,finale,random_walk,4,1.7972473612668705,1.6686507844610654,2.0203934471780767,1.8577788231113492,1.6686507844610654,,,evalue,,non_calcule,0.0688341812310502,0.0773806275631702,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,5,panel_avec_effets_fixes,interne,random_walk,6,2.8052546952517923,2.448653212197772,1.2875205763162814,0.9493181662874004,2.448653212197772,,,evalue,,non_calcule,0.1026526647566455,0.0471142311290259,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,5,panel_avec_effets_fixes,finale,random_walk,4,1.9063126706685427,1.7847880713389914,2.0203934471780767,1.8577788231113492,1.7847880713389914,,,evalue,,non_calcule,0.0730113587499441,0.0773806275631702,True,niveau_ratio,RMSE relative < baseline MAIS derive systematique detectee (biais > 0.5*RMSE) : a ne pas retenir tel quel
FBCF,5,panel_leave_one_country_out,interne,random_walk,6,1.4051877451531911,1.3702394728757763,1.2875205763162814,0.9493181662874004,-0.8609305069036589,,,evalue,,non_calcule,0.0514200249865048,0.0471142311290259,True,niveau_ratio,baseline non battue (RMSE relative) sur ce bloc
FBCF,5,panel_leave_one_country_out,finale,random_walk,4,0.8960390947617363,0.7287849281865775,2.0203934471780767,1.8577788231113492,-0.0140345510618953,,,evalue,,non_calcule,0.034318101541381,0.0773806275631702,False,niveau_ratio,"RMSE relative < baseline et pas de derive, DM non significatif ou non calcule"
