origin,target_year,y_true,y_pred,block,n_train,n_features_non_nulles,cible,horizon,modele,n_pays_entrainement,effets_fixes_pays,p_retenu
2007,2010,3.49955709403216,5.218375177226141,interne,45.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2008,2011,5.52464523319847,5.149978004560958,interne,54.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2009,2012,3.06234368502997,4.1758593575502365,interne,63.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2010,2013,4.12221286860944,4.364349245117474,interne,72.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2011,2014,2.7192440802029,4.560743492109546,interne,81.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2012,2015,4.34458297635238,4.440570371824028,interne,90.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2013,2016,0.52118550608968,4.44281048677437,interne,99.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2014,2017,5.05789816173446,4.312350436727897,interne,108.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2015,2018,3.06564133025955,4.178944042324968,interne,117.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2016,2019,2.89097476137077,4.143205231054937,interne,126.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2017,2020,-7.17820744246774,4.15906959150818,interne,135.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2018,2021,8.15473889823681,4.1642707865845505,finale,144.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2019,2022,1.81269242194809,4.040857048617053,finale,153.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2020,2023,3.65564411017931,3.3015431445517356,finale,162.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2021,2024,3.79336515978963,3.816343879309098,finale,171.0,,CROISSANCE_PIB,3,panel_avec_effets_fixes,9.0,True,
2004,2007,3.44106776690418,4.599903207727618,interne,16.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2005,2008,5.68453936284732,4.631830792175785,interne,24.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2006,2009,3.74576940136258,4.886683742552426,interne,32.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2007,2010,3.49955709403216,5.357373127655527,interne,40.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2008,2011,5.52464523319847,5.037007835924202,interne,48.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2009,2012,3.06234368502997,4.161960180373069,interne,56.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2010,2013,4.12221286860944,4.298424328069609,interne,64.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2011,2014,2.7192440802029,4.380601721146388,interne,72.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2012,2015,4.34458297635238,4.113888801226168,interne,80.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2013,2016,0.52118550608968,4.164589434100523,interne,88.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2014,2017,5.05789816173446,4.038216641852122,interne,96.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2015,2018,3.06564133025955,3.975045202723284,interne,104.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2016,2019,2.89097476137077,4.014282862228483,interne,112.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2017,2020,-7.17820744246774,4.064625181971325,interne,120.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2018,2021,8.15473889823681,4.07797034484126,finale,128.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2019,2022,1.81269242194809,3.9416612489592744,finale,136.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2020,2023,3.65564411017931,3.097701887430128,finale,144.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2021,2024,3.79336515978963,3.692214682695392,finale,152.0,,CROISSANCE_PIB,3,panel_leave_one_country_out,8.0,False,
2008,2011,5.52464523319847,5.68453936284732,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2009,2012,3.06234368502997,3.74576940136258,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2010,2013,4.12221286860944,3.49955709403216,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2011,2014,2.7192440802029,5.52464523319847,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2012,2015,4.34458297635238,3.06234368502997,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2013,2016,0.52118550608968,4.12221286860944,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2014,2017,5.05789816173446,2.7192440802029,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2015,2018,3.06564133025955,4.34458297635238,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2016,2019,2.89097476137077,0.52118550608968,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2017,2020,-7.17820744246774,5.05789816173446,interne,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2018,2021,8.15473889823681,3.06564133025955,finale,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2019,2022,1.81269242194809,2.89097476137077,finale,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2020,2023,3.65564411017931,-7.17820744246774,finale,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2021,2024,3.79336515978963,8.15473889823681,finale,,,CROISSANCE_PIB,3,baseline_random_walk,,,
2008,2011,5.52464523319847,5.414266046833756,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2009,2012,3.06234368502997,3.1673829426578686,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2010,2013,4.12221286860944,2.9127364004176304,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2011,2014,2.7192440802029,5.270928795139612,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2012,2015,4.34458297635238,2.468951618092701,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2013,2016,0.52118550608968,3.7003207842937926,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2014,2017,5.05789816173446,2.1326992010653414,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2015,2018,3.06564133025955,3.9856448291975712,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2016,2019,2.89097476137077,-0.2822028116104607,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2017,2020,-7.17820744246774,4.8088762395971845,interne,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2018,2021,8.15473889823681,2.604480572111628,finale,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2019,2022,1.81269242194809,2.4275697550614757,finale,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2020,2023,3.65564411017931,-8.667272504128974,finale,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2021,2024,3.79336515978963,8.248603972701405,finale,,,CROISSANCE_PIB,3,baseline_random_walk_drift,,,
2008,2011,5.52464523319847,5.6051413919771145,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2009,2012,3.06234368502997,4.512665920864784,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2010,2013,4.12221286860944,5.77413098489275,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2011,2014,2.7192440802029,3.9165566794633078,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2012,2015,4.34458297635238,4.822690103413707,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2013,2016,0.52118550608968,5.381043584842446,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2014,2017,5.05789816173446,4.986427070635368,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2015,2018,3.06564133025955,4.659438254865107,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2016,2019,2.89097476137077,5.8353478965890035,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2017,2020,-7.17820744246774,4.460681561161362,interne,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2018,2021,8.15473889823681,3.3822353502875933,finale,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2019,2022,1.81269242194809,5.383886584699013,finale,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2020,2023,3.65564411017931,8.10402281921518,finale,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2021,2024,3.79336515978963,2.0859965621747634,finale,,,CROISSANCE_PIB,3,baseline_ar_p,,,3.0
2009,2013,4.12221286860944,4.734854168431242,interne,6.0,1.0,CROISSANCE_PIB,4,elasticnet,,,
2010,2014,2.7192440802029,4.560769075838476,interne,7.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2011,2015,4.34458297635238,4.681253595508475,interne,8.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2012,2016,0.52118550608968,4.50137471656642,interne,9.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2013,2017,5.05789816173446,4.463458531770721,interne,10.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2014,2018,3.06564133025955,4.304893581628192,interne,11.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2015,2019,2.89097476137077,4.308201031188541,interne,12.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2016,2020,-7.17820744246774,4.016892144642474,interne,13.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2017,2021,8.15473889823681,4.091249717291902,finale,14.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2018,2022,1.81269242194809,4.022875824823078,finale,15.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2019,2023,3.65564411017931,3.9521320083573093,finale,16.0,0.0,CROISSANCE_PIB,4,elasticnet,,,
2020,2024,3.79336515978963,3.293784248325615,finale,17.0,1.0,CROISSANCE_PIB,4,elasticnet,,,
2005,2009,3.74576940136258,4.615975114699651,interne,18.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2006,2010,3.49955709403216,5.524225906541665,interne,27.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2007,2011,5.52464523319847,5.738381533938205,interne,36.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2008,2012,3.06234368502997,5.44494898933075,interne,45.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2009,2013,4.12221286860944,4.341800824108242,interne,54.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2010,2014,2.7192440802029,4.510556376131636,interne,63.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2011,2015,4.34458297635238,4.779421615894429,interne,72.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2012,2016,0.52118550608968,4.595672918043991,interne,81.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2013,2017,5.05789816173446,4.564609172932432,interne,90.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2014,2018,3.06564133025955,4.47039837538046,interne,99.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2015,2019,2.89097476137077,4.302177615714156,interne,108.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2016,2020,-7.17820744246774,4.339391507517652,interne,117.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2017,2021,8.15473889823681,4.256106536631692,finale,126.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2018,2022,1.81269242194809,4.265667655577995,finale,135.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2019,2023,3.65564411017931,4.077990043879886,finale,144.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2020,2024,3.79336515978963,3.267534149889659,finale,153.0,,CROISSANCE_PIB,4,panel_avec_effets_fixes,9.0,True,
2005,2009,3.74576940136258,5.076282485578919,interne,16.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2006,2010,3.49955709403216,5.464586131289825,interne,24.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2007,2011,5.52464523319847,5.715766008731974,interne,32.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2008,2012,3.06234368502997,5.370496584097107,interne,40.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2009,2013,4.12221286860944,4.286670078168155,interne,48.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2010,2014,2.7192440802029,4.460224395377187,interne,56.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2011,2015,4.34458297635238,4.679821854441784,interne,64.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2012,2016,0.52118550608968,4.318887744423539,interne,72.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2013,2017,5.05789816173446,4.374996872981387,interne,80.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2014,2018,3.06564133025955,4.304062595324791,interne,88.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2015,2019,2.89097476137077,4.067794171791039,interne,96.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2016,2020,-7.17820744246774,4.250990184367421,interne,104.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2017,2021,8.15473889823681,4.137454700589435,finale,112.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2018,2022,1.81269242194809,4.264509779121313,finale,120.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2019,2023,3.65564411017931,3.9704235719487895,finale,128.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2020,2024,3.79336515978963,3.1617759182098997,finale,136.0,,CROISSANCE_PIB,4,panel_leave_one_country_out,8.0,False,
2009,2013,4.12221286860944,3.74576940136258,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2010,2014,2.7192440802029,3.49955709403216,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2011,2015,4.34458297635238,5.52464523319847,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2012,2016,0.52118550608968,3.06234368502997,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2013,2017,5.05789816173446,4.12221286860944,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2014,2018,3.06564133025955,2.7192440802029,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2015,2019,2.89097476137077,4.34458297635238,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2016,2020,-7.17820744246774,0.52118550608968,interne,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2017,2021,8.15473889823681,5.05789816173446,finale,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2018,2022,1.81269242194809,3.06564133025955,finale,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2019,2023,3.65564411017931,2.89097476137077,finale,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2020,2024,3.79336515978963,-7.17820744246774,finale,,,CROISSANCE_PIB,4,baseline_random_walk,,,
2009,2013,4.12221286860944,2.974587456422965,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2010,2014,2.7192440802029,2.71712950254612,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2011,2015,4.34458297635238,5.186356649119994,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2012,2016,0.52118550608968,2.271154262446945,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2013,2017,5.05789816173446,3.5596900895219106,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2014,2018,3.06564133025955,1.9371842413528215,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2015,2019,2.89097476137077,3.8659987801459685,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2016,2020,-7.17820744246774,-0.5499989175105076,interne,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2017,2021,8.15473889823681,4.725868932218092,finale,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2018,2022,1.81269242194809,2.4507603193956538,finale,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2019,2023,3.65564411017931,2.273101419625044,finale,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2020,2024,3.79336515978963,-9.163627524682719,finale,,,CROISSANCE_PIB,4,baseline_random_walk_drift,,,
2009,2013,4.12221286860944,4.915221934641211,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2010,2014,2.7192440802029,3.741523486123285,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2011,2015,4.34458297635238,4.731879806922684,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2012,2016,0.52118550608968,4.585664624791858,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2013,2017,5.05789816173446,3.750514407485954,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2014,2018,3.06564133025955,4.103384429081574,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2015,2019,2.89097476137077,3.9767063069372317,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2016,2020,-7.17820744246774,3.484139820540671,interne,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2017,2021,8.15473889823681,3.466459337646727,finale,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2018,2022,1.81269242194809,4.893734623467557,finale,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2019,2023,3.65564411017931,3.391784419314278,finale,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2020,2024,3.79336515978963,1.2233381540057093,finale,,,CROISSANCE_PIB,4,baseline_ar_p,,,3.0
2010,2015,4.34458297635238,4.327470042021601,interne,6.0,5.0,CROISSANCE_PIB,5,elasticnet,,,
2011,2016,0.52118550608968,4.651941988399669,interne,7.0,5.0,CROISSANCE_PIB,5,elasticnet,,,
2012,2017,5.05789816173446,4.015432063310678,interne,8.0,5.0,CROISSANCE_PIB,5,elasticnet,,,
2013,2018,3.06564133025955,4.748747258958927,interne,9.0,5.0,CROISSANCE_PIB,5,elasticnet,,,
2014,2019,2.89097476137077,3.8676419911224613,interne,10.0,5.0,CROISSANCE_PIB,5,elasticnet,,,
2015,2020,-7.17820744246774,4.378463110456335,interne,11.0,4.0,CROISSANCE_PIB,5,elasticnet,,,
2016,2021,8.15473889823681,3.247455353672348,finale,12.0,4.0,CROISSANCE_PIB,5,elasticnet,,,
2017,2022,1.81269242194809,3.969065990012324,finale,13.0,4.0,CROISSANCE_PIB,5,elasticnet,,,
2018,2023,3.65564411017931,3.942204359377221,finale,14.0,3.0,CROISSANCE_PIB,5,elasticnet,,,
2019,2024,3.79336515978963,3.5065363940652303,finale,15.0,3.0,CROISSANCE_PIB,5,elasticnet,,,
2006,2011,5.52464523319847,6.081471834187754,interne,18.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2007,2012,3.06234368502997,6.126512383065217,interne,27.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2008,2013,4.12221286860944,6.046919447567474,interne,36.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2009,2014,2.7192440802029,5.80886931825153,interne,45.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2010,2015,4.34458297635238,4.844595125705005,interne,54.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2011,2016,0.52118550608968,5.309392340982973,interne,63.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2012,2017,5.05789816173446,4.808200075222013,interne,72.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2013,2018,3.06564133025955,4.708084449883414,interne,81.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2014,2019,2.89097476137077,4.6205055565488955,interne,90.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2015,2020,-7.17820744246774,4.310858546971846,interne,99.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2016,2021,8.15473889823681,4.412062257386303,finale,108.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2017,2022,1.81269242194809,4.228083589446266,finale,117.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2018,2023,3.65564411017931,4.3099480415535245,finale,126.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2019,2024,3.79336515978963,4.250711544734671,finale,135.0,,CROISSANCE_PIB,5,panel_avec_effets_fixes,9.0,True,
2006,2011,5.52464523319847,5.276775675975432,interne,16.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2007,2012,3.06234368502997,5.386844643248235,interne,24.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2008,2013,4.12221286860944,5.5949748424167645,interne,32.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2009,2014,2.7192440802029,4.739364379746307,interne,40.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2010,2015,4.34458297635238,4.093742706386338,interne,48.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2011,2016,0.52118550608968,4.272906774175514,interne,56.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2012,2017,5.05789816173446,3.865169444871532,interne,64.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2013,2018,3.06564133025955,4.056430732870435,interne,72.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2014,2019,2.89097476137077,4.085141425864626,interne,80.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2015,2020,-7.17820744246774,3.8420807312602303,interne,88.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2016,2021,8.15473889823681,4.156253685686855,finale,96.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2017,2022,1.81269242194809,3.802803618975097,finale,104.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2018,2023,3.65564411017931,4.128582999305424,finale,112.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2019,2024,3.79336515978963,4.033118898110524,finale,120.0,,CROISSANCE_PIB,5,panel_leave_one_country_out,8.0,False,
2010,2015,4.34458297635238,3.49955709403216,interne,,,CROISSANCE_PIB,5,baseline_random_walk,,,
2011,2016,0.52118550608968,5.52464523319847,interne,,,CROISSANCE_PIB,5,baseline_random_walk,,,
2012,2017,5.05789816173446,3.06234368502997,interne,,,CROISSANCE_PIB,5,baseline_random_walk,,,
